0.793682361254 0.629931690566
0.368435067125 0.135744398687
0.616173655493 0.379669973724
0.689977766480 0.476069318237
0.477818588959 0.228310603955
0.222855040804 0.049664369212
0.022861504694 0.000522648397
0.782169497106 0.611789122203
0.918238710845 0.843162330094
0.526237062179 0.276925445610
0.981990727363 0.964305788627
0.351532127243 0.123574836484
0.250166354002 0.062583204675
0.386463869363 0.149354322323
0.008219536161 0.000067560775
0.859496444929 0.738734138846
0.556064067641 0.309207247322
0.778258563019 0.605686390913
0.070677731885 0.004995341784
0.087733258959 0.007697124728
0.438936545746 0.192665291192
0.089876500890 0.008077785412
0.918711332371 0.844030512228
0.216583574656 0.046908444811
0.010672912234 0.000113911056
0.565305004828 0.319569748483
0.549228763906 0.301652235102
0.244309082162 0.059686927627
0.811053068610 0.657807080102
0.345095880330 0.119091166620
0.956273615127 0.914459226989
0.575287957210 0.330956233711
0.423043104121 0.178965467945
0.058955748565 0.003475780289
0.553448953433 0.306305744056
0.855280974414 0.731505545195
0.800004768418 0.640007629492
0.173219190910 0.030004888100
0.909818203887 0.827769164124
0.381892933045 0.145842212309
0.570444006706 0.325406364786
0.546329705976 0.298476147632
0.689907590626 0.475972483603
0.668354395311 0.446697597732
0.835923557403 0.698768193821
0.895453479141 0.801836933306
0.938435140764 0.880660513421
0.988748737145 0.977624065206
0.227764612297 0.051876718615
0.127350964583 0.016218268180
0.100391250802 0.010078403238
0.982809511479 0.965914535854
0.238162539201 0.056721395079
0.736631279811 0.542625642396
0.417095815530 0.173968919333
0.648413124029 0.420439579413
0.091341667110 0.008343300150
0.724514412694 0.524921134201
0.588856919436 0.346752471567
0.299891821574 0.089935104647
0.670374133857 0.449401479344
0.741226240993 0.549416340336
0.844856090611 0.713781813842
0.320291992743 0.102586960615
0.265287796268 0.070377614849
0.405151364394 0.164147628070
0.810885117156 0.657534673226
0.785702781286 0.617328860521
0.158088202821 0.024991879871
0.001868749037 0.000003492223
0.815559426090 0.665137177484
0.289780011866 0.083972455277
0.310319628799 0.096298272018
0.016195184551 0.000262284003
0.525633024750 0.276290076708
0.546590428334 0.298761096346
0.668790173950 0.447280296772
0.200361553580 0.040144752153
0.051040004706 0.002605082080
0.599901244510 0.359881503165
0.855085922638 0.731171935094
0.131446913816 0.017278291152
0.910287608160 0.828623529569
0.717040007468 0.514146372310
0.254499166505 0.064769825752
0.461195392534 0.212701190095
0.496825856855 0.246835932040
0.295449773315 0.087290568552
0.769995689625 0.592893362041
0.311340893619 0.096933152039
0.937018743483 0.878004125639
0.360064595472 0.129646512912
0.756846116157 0.572816043542
0.517564617097 0.267873132871
0.480341985589 0.230728423119
0.479630325455 0.230045249096
0.903546320507 0.816395953302
0.675210391171 0.455909072346
0.812432341976 0.660046310289
0.180095726158 0.032434470581
0.074651899980 0.005572906171
0.189882816747 0.036055484096
0.931613491615 0.867903697760
0.183198897634 0.033561836094
0.381151709938 0.145276625989
0.786053224467 0.617879671695
0.479523475049 0.229942763123
0.048374015372 0.002340045363
0.994005461456 0.988046857405
0.176798444241 0.031257689886
0.666468698299 0.444180525812
0.046103381086 0.002125521748
0.466470381478 0.217594616796
0.847797387280 0.718760409878
0.182129499270 0.033171154504
0.340839785989 0.116171759713
0.580841935473 0.337377354004
0.158710440621 0.025189003962
0.732242276659 0.536178751727
0.811624186579 0.658733820240
0.985233612591 0.970685271380
0.215066674165 0.046253674337
0.091883181361 0.008442519017
0.088523692917 0.007836444208
0.136020773323 0.018501650775
0.213783860207 0.045703538885
0.815978370374 0.665820700918
0.633014869411 0.400707824895
0.311573559651 0.097078083074
0.215446305461 0.046417110537
0.997665823204 0.995337094790
0.940437348094 0.884422405690
0.712903867709 0.508231924594
0.546465495601 0.298624537883
0.715133720776 0.511416238591
0.192642754409 0.037111230826
0.916851382935 0.840616458391
0.284248552285 0.080797239476
0.057560386835 0.003313198133
0.938963945489 0.881653290929
0.197433677735 0.038980057104
0.528499502689 0.279311724342
0.870780791854 0.758259187463
0.633629560936 0.401486420492
0.480985371629 0.231346927721
0.411778361537 0.169561419030
0.613304619445 0.376142556232
0.107748886105 0.011609822457
